# multi-word expressions (M1): target phrase -> original lexeme(s); lang=ind; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
pembangunan rumah	H1004,H1005	hbo:1004,hbo:1005	phrasal	0.5	4	eflomal
pengait daging	H4207	hbo:4207	fertility	0.5	2	eflomal
permata hijau merah	G2393	grc:2393	fertility	0.5	2	eflomal
petrus keluar	G1831	grc:1831	fertility	0.5	2	eflomal
pinggir jalan	H1870	hbo:1870	fertility	0.5	2	eflomal
pintu pintu gerbang	H8179	hbo:8179	fertility	0.5	2	eflomal
pohon pohon aras	H0730	hbo:0730	fertility	0.5	2	eflomal
pulau kreta	G2914	grc:2914	fertility	0.5	2	eflomal
putus asa	G1573,G2114	grc:1573,grc:2114	phrasal	0.5	9	eflomal;gloss
raja hiram	H2361	hbo:2361	fertility	0.5	2	eflomal
rangkaian kain	H3407	hbo:3407	fertility	0.5	2	eflomal
riang gembira	H8057	hbo:8057	fertility	0.5	2	eflomal
roboh pasukan berkuda	H5483	hbo:5483	fertility	0.5	2	eflomal
ruang atas	G5253	grc:5253	fertility	0.5	2	gloss
rumah ku	H4720,H6944	hbo:4720,hbo:6944	phrasal	0.5	4	eflomal
rumah tuhan	H1964,H5411	hbo:1964,hbo:5411	phrasal	0.5	6	eflomal
sangat marah	H2734	hbo:2734	fertility	0.5	2	eflomal
sapi sapi	H1241	hbo:1241	fertility	0.5	2	eflomal
satu orang	H0376	hbo:0376	fertility	0.5	2	eflomal
sebenarnya adalah	G1510	grc:1510	fertility	0.5	2	eflomal
segala hal	G3956	grc:3956	fertility	0.5	2	eflomal
segera datang	G2064	grc:2064	fertility	0.5	2	eflomal
selalu semua	G3956	grc:3956	fertility	0.5	2	eflomal
selama selamanya	G0165	grc:165	fertility	0.5	2	gloss
seluruh rakyat	H3605	hbo:3605	fertility	0.5	4	eflomal
semak belukar	H1347	hbo:1347	fertility	0.5	2	eflomal
semak duri	H6975,H0329,H2336,H7898	hbo:6975,hbo:0329,hbo:2336,hbo:7898	phrasal	0.5	17	eflomal;gloss
semuanya itu	H0428	hbo:0428	fertility	0.5	2	eflomal
senjata senjata	H3627	hbo:3627	fertility	0.5	2	eflomal
sentimeter tingginya sentimeter	H0520	hbo:0520	fertility	0.5	2	eflomal
sesuai kehendak	H1870	hbo:1870	fertility	0.5	2	eflomal
sesuai kemauan allah	G2150	grc:2150	fertility	0.5	2	eflomal
setiap macam	H3605	hbo:3605	fertility	0.5	2	eflomal
siapkanlah perjamuan paskah	G2090	grc:2090	fertility	0.5	2	eflomal
suku zebulon	H2074	hbo:2074	fertility	0.5	3	eflomal
sungai sungai	H5104,H2975,H5158	hbo:5104,hbo:2975,hbo:5158	phrasal	0.5	18	eflomal
tanah liat	H3335,H2635,H2563,H2789	hbo:3335a,hbo:2635,hbo:2563b,hbo:2789	phrasal	0.5	18	eflomal;gloss
tangan kanan	G1188	grc:1188	fertility	0.5	7	eflomal
tempat ibadah	H1116	hbo:1116	fertility	0.5	2	eflomal
tempat tidur	H4296,H4904	hbo:4296,hbo:4904	phrasal	0.5	13	eflomal;gloss
tempat tinggal	H4186,H4908	hbo:4186,hbo:4908	phrasal	0.5	7	eflomal
tentara israel	H5971	hbo:5971	fertility	0.5	2	eflomal
terang terangan	G3954	grc:3954	fertility	0.5	2	eflomal
tergila gila	H0157	hbo:0157	fertility	0.5	2	eflomal
terinjak injak	H7429	hbo:7429	fertility	0.5	4	eflomal;gloss
terluka parah	H0611,H2470	hbo:0611,hbo:2470	phrasal	0.5	4	eflomal
terompet tanda	H7782	hbo:7782	fertility	0.5	2	eflomal
tetap selamanya	H5769	hbo:5769	fertility	0.5	2	eflomal
tetapkan mati	H4194	hbo:4194	fertility	0.5	2	eflomal
tetaplah memegang	H8104	hbo:8104	fertility	0.5	2	eflomal
tidak menemukan	G3367	grc:3367	fertility	0.5	2	eflomal
tinggi badannya	H1364	hbo:1364	fertility	0.5	2	eflomal
tinggi sentimeter	H6967	hbo:6967	fertility	0.5	2	eflomal
tolong beritahukan	G3004	grc:3004	fertility	0.5	2	eflomal
tuhan menegaskannya	H3068	hbo:3068	fertility	0.5	3	eflomal
tuhan mu	H3068	hbo:3068	fertility	0.5	2	eflomal
tulus hati	H3820	hbo:3820	fertility	0.5	2	eflomal
umat pilihan	G1588	grc:1588	fertility	0.5	3	eflomal
umur panjang	H2416	hbo:2416	fertility	0.5	2	eflomal
untuk dilayani	G1247	grc:1247	fertility	0.5	2	eflomal
ya tuhan penguasaku	H0136	hbo:0136	fertility	0.5	2	eflomal
yoyakim nebukadnezar	H5019	hbo:5019	fertility	0.5	2	eflomal
anak laki	H1121,H3205	hbo:1121,hbo:3205	phrasal	0.488	43	eflomal
bintang bintang	H3556,H8064	hbo:3556,hbo:8064	phrasal	0.484	22	eflomal
umat israel	H3478,H5971,H5712	hbo:3478,hbo:5971,hbo:5712	phrasal	0.477	119	eflomal
mengucap syukur	G2168,G2127	grc:2168,grc:2127	phrasal	0.467	13	eflomal;gloss
segala macam	G3956	grc:3956	fertility	0.467	7	eflomal
desa desa	H2691,H1323	hbo:2691,hbo:1323	phrasal	0.464	23	eflomal
hukum hukum	H8451,H5715,H4941	hbo:8451,hbo:5715,hbo:4941	phrasal	0.464	27	eflomal
pemerintahan raja	H4428,H4438	hbo:4428,hbo:4438	phrasal	0.462	13	eflomal
kata kata	G3056,G4487	grc:3056,grc:4487	phrasal	0.461	9	gloss
berbuat baik	G0015,G0018	grc:15,grc:18	phrasal	0.454	10	eflomal
hewan ternak	H0929,H4735,H6629	hbo:0929,hbo:4735,hbo:6629	phrasal	0.454	10	eflomal
batu fondasi	G2310,G3037,G4073	grc:2310,grc:3037,grc:4073	phrasal	0.444	8	eflomal
membangunnya kembali	G3618	grc:3618	fertility	0.444	4	gloss
para pegawainya	H5650	hbo:5650	fertility	0.444	9	eflomal
terdengarlah suara	G5456	grc:5456	fertility	0.444	5	eflomal
terheran heran	G2296,G1839,G1605	grc:2296,grc:1839,grc:1605	phrasal	0.444	22	eflomal
seorang perempuan	G1135	grc:1135	fertility	0.439	18	eflomal
anak adalah	H1121,H3205	hbo:1121,hbo:3205	phrasal	0.429	7	eflomal
cabang cabang	G2798,G2814	grc:2798,grc:2814	phrasal	0.429	7	eflomal;gloss
diam diam	H3909,H5643,H3947	hbo:3909,hbo:5643,hbo:3947	phrasal	0.429	15	eflomal;gloss
menyusun rencana	H2803,H3289	hbo:2803,hbo:3289	phrasal	0.429	6	eflomal
patung patung berhala	H6456,H1544	hbo:6456,hbo:1544	phrasal	0.429	5	eflomal
selama hari	G2250	grc:2250	fertility	0.429	9	eflomal
semak berduri	H2336,H7898	hbo:2336,hbo:7898	phrasal	0.429	5	gloss
sepenuh hati	H3820,H3824	hbo:3820,hbo:3824	phrasal	0.429	5	eflomal
tiglat pileser	H8407,H6322,H8407	hbo:8407,hbo:6322,hbo:8407a	phrasal	0.429	14	eflomal;gloss
anak anakku	G5040,G5043,G3813	grc:5040,grc:5043,grc:3813	phrasal	0.417	20	eflomal;gloss
belas kasih	H7356,H2603,H7355	hbo:7356,hbo:2603,hbo:7355	phrasal	0.417	10	gloss
laki laki perempuan	H0519,H0802,H8198	hbo:0519,hbo:0802,hbo:8198	phrasal	0.417	12	eflomal
para nabi	G4396	grc:4396	fertility	0.417	15	eflomal
siang hari	H6672,H8121,H3117	hbo:6672a,hbo:8121,hbo:3117	phrasal	0.417	10	eflomal
dosa dosa	H2403,H5771	hbo:2403,hbo:5771	phrasal	0.404	33	eflomal
bayi bayi	H5768	hbo:5768	fertility	0.4	2	eflomal
bersorak sorai	H7440,H8056,H7321	hbo:7440,hbo:8056,hbo:7321	phrasal	0.4	10	eflomal;gloss
bertanya tanya	G3004	grc:3004	fertility	0.4	2	eflomal
cepat cepat	H4116	hbo:4116	fertility	0.4	2	eflomal
dosa dosanya	H2403,H5771	hbo:2403,hbo:5771	phrasal	0.4	10	eflomal;gloss
emas murni	H6337,H2091	hbo:6337,hbo:2091	phrasal	0.4	7	eflomal
halaman rumah	G0833	grc:833	fertility	0.4	2	eflomal
keras kepala	H7186	hbo:7186	fertility	0.4	2	eflomal
kereta kereta	H7393	hbo:7393	fertility	0.4	2	eflomal
komandan pasukan	H3774,H8269	hbo:3774,hbo:8269	phrasal	0.4	4	eflomal
kurban persembahan	H5930,H2077	hbo:5930,hbo:2077	phrasal	0.4	5	eflomal
laut merah	G2281	grc:2281	fertility	0.4	2	eflomal
lebih daripada	G4119	grc:4119	fertility	0.4	3	eflomal
mati terbunuh	H2719	hbo:2719	fertility	0.4	2	eflomal
menanggung malu	H2781	hbo:2781	fertility	0.4	2	eflomal
mendengar cerita	G0191	grc:191	fertility	0.4	2	eflomal
mengadakan keajaiban	G1411	grc:1411	fertility	0.4	2	eflomal
menikmati hasil	H0398,H2898	hbo:0398,hbo:2898	phrasal	0.4	5	eflomal
menyanyikan pujian	H1984	hbo:1984a	fertility	0.4	2	eflomal
orang lain	H2114,H7453	hbo:2114b,hbo:7453	phrasal	0.4	9	eflomal
perbuatan keji	H8441	hbo:8441	fertility	0.4	2	eflomal
perlengkapan perang	G3696	grc:3696	fertility	0.4	2	eflomal
rendah hati	G4240	grc:4240	fertility	0.4	2	eflomal
sapi muda	H1241,H5695,H5697	hbo:1241,hbo:5695,hbo:5697	phrasal	0.4	10	eflomal
semakin bertambah	H3254	hbo:3254	fertility	0.4	2	eflomal
singa singa	H0738,H3715	hbo:0738,hbo:3715	phrasal	0.4	4	eflomal
keajaiban keajaiban	G1411,G4592	grc:1411,grc:4592	phrasal	0.385	7	eflomal
saudara saudara	G0080,G0435	grc:80,grc:435	phrasal	0.383	35	eflomal;gloss
batu besar	G4073,G3037	grc:4073,grc:3037	phrasal	0.375	5	eflomal
danau galilea	G2281	grc:2281	fertility	0.375	3	eflomal
jalan menuju	H1870,H0734	hbo:1870,hbo:0734	phrasal	0.375	5	eflomal
kamar kamar	H3957,H8372	hbo:3957,hbo:8372	phrasal	0.375	6	eflomal
kuasa roh	G4151	grc:4151	fertility	0.375	3	eflomal
malam harinya	G3571	grc:3571	fertility	0.375	6	eflomal;gloss
mana pun	H3605	hbo:3605	fertility	0.375	15	eflomal
menepati janji	H1697,H7650	hbo:1697,hbo:7650	phrasal	0.375	6	eflomal
mengutus beberapa	G0649,G3992	grc:649,grc:3992	phrasal	0.375	5	eflomal
terbukti benar	H0571,H6884	hbo:0571,hbo:6884	phrasal	0.375	5	eflomal
orang orang	H0376,H5971	hbo:0376,hbo:5971	phrasal	0.373	59	eflomal
berseru seru	H7121,H6817	hbo:7121,hbo:6817	phrasal	0.364	6	eflomal
kaum keluarga	H1121,H0001,H1004	hbo:1121,hbo:0001,hbo:1004	phrasal	0.364	9	eflomal
memuji muji	G1392,G0134	grc:1392,grc:134	phrasal	0.364	7	eflomal
siapa pun	G3367,G3762,G3956	grc:3367,grc:3762,grc:3956	phrasal	0.364	8	eflomal
lembah lembah	H6010,H1237,H1516	hbo:6010,hbo:1237,hbo:1516	phrasal	0.357	13	eflomal
orang miskin	H1800,H0034,H6041	hbo:1800,hbo:0034,hbo:6041	phrasal	0.353	39	eflomal
aku menegaskan	H5002,H0559	hbo:5002,hbo:0559	phrasal	0.35	10	eflomal
berbelas kasihan	H7355,H7356,H2550,H2603	hbo:7355,hbo:7356,hbo:2550,hbo:2603	phrasal	0.35	28	eflomal;gloss
akan memimpin	H0935	hbo:0935	fertility	0.333	2	eflomal
akan terjadi	H1961	hbo:1961	fertility	0.333	4	eflomal
ayam berkokok kamu	G0220	grc:220	fertility	0.333	3	eflomal
belas kasihan	H7356,H2603,H7355,H2550	hbo:7356,hbo:2603,hbo:7355,hbo:2550	phrasal	0.333	33	eflomal;gloss
berhasil menemukan	G2147	grc:2147	fertility	0.333	2	eflomal
domba dombanya	G4263	grc:4263	fertility	0.333	3	gloss
kantong kulit	H2573,H4997	hbo:2573,hbo:4997	phrasal	0.333	6	eflomal;gloss
kepala suku	H0441	hbo:0441	fertility	0.333	2	eflomal
ketika tiba	H0935	hbo:0935	fertility	0.333	3	eflomal
memberikannya kepada	G1325	grc:1325	fertility	0.333	6	eflomal
memerintah raja	G0936	grc:936	fertility	0.333	2	eflomal
mendapat penglihatan	G1611	grc:1611	fertility	0.333	3	eflomal
mendengar kabar	G0191	grc:191	fertility	0.333	3	eflomal
menegaskan hal	H5002	hbo:5002	fertility	0.333	3	eflomal
menegaskan kepada	G3004	grc:3004	fertility	0.333	3	eflomal
menyuruh beberapa	G0649	grc:649	fertility	0.333	2	eflomal
minuman anggur	G3631	grc:3631	fertility	0.333	2	gloss
murah hati	G0572	grc:572	fertility	0.333	2	eflomal
musuh akan	H2719	hbo:2719	fertility	0.333	2	eflomal
orang bangsa	H1121	hbo:1121	fertility	0.333	2	eflomal
orang laki laki	G0435	grc:435	fertility	0.333	2	eflomal
orang orang benar	G1342	grc:1342	fertility	0.333	4	eflomal
orang tergerak	H5081	hbo:5081	fertility	0.333	3	eflomal
penguasa atas	H7218	hbo:7218	fertility	0.333	2	eflomal
perisai besar	H6793	hbo:6793a	fertility	0.333	3	eflomal
permata biru	H5601	hbo:5601	fertility	0.333	2	eflomal
permata hijau	H7718	hbo:7718	fertility	0.333	3	eflomal
pintu pintu	G2374	grc:2374	fertility	0.333	3	eflomal
sambil menangis	G2799	grc:2799	fertility	0.333	3	eflomal
satu pun	G3762	grc:3762	fertility	0.333	2	eflomal
seekor sapi	H5695,H7794	hbo:5695,hbo:7794	phrasal	0.333	4	eflomal
sehelai kain	G4676	grc:4676	fertility	0.333	3	eflomal
sentimeter tingginya	H0520	hbo:0520	fertility	0.333	3	eflomal
seumur hidup	H3117	hbo:3117	fertility	0.333	2	eflomal
sinar matahari	H8121,H0216,H6738	hbo:8121,hbo:0216,hbo:6738	phrasal	0.333	7	eflomal
tahu tahu	H3045	hbo:3045	fertility	0.333	2	eflomal
ternak ternak	H0929,H4735,H6629	hbo:0929,hbo:4735,hbo:6629	phrasal	0.333	6	eflomal
tiba waktunya	H6256,H0935	hbo:6256,hbo:0935	phrasal	0.333	12	eflomal
laki laki	H0376,H2145,H2138	hbo:0376,hbo:2145,hbo:2138	phrasal	0.324	92	eflomal;gloss
hari hari	G2250	grc:2250	fertility	0.318	7	eflomal
bersungut sungut	H3885,H7279,H5712	hbo:3885,hbo:7279,hbo:5712	phrasal	0.316	13	eflomal;gloss
nama nama	G3686	grc:3686	fertility	0.316	6	eflomal
berteriak teriak	G2896,G2019,G2905	grc:2896,grc:2019,grc:2905	phrasal	0.312	9	eflomal
besok paginya	G2250,G1096	grc:2250,grc:1096	phrasal	0.312	9	eflomal;gloss
dosa dosamu	H5771,H2403	hbo:5771,hbo:2403	phrasal	0.312	25	eflomal;gloss
pergi ke	H0935,H5927,H1980	hbo:0935,hbo:5927,hbo:1980	phrasal	0.312	26	eflomal
akan menjadi	H1961	hbo:1961	fertility	0.308	13	eflomal
menurunkan hujan	H4305,H4306,H7646	hbo:4305,hbo:4306,hbo:7646	phrasal	0.308	10	eflomal
murka nya	G3709	grc:3709	fertility	0.308	4	eflomal
imam bertugas	G2409	grc:2409	fertility	0.3	3	eflomal
lebih banyak	G4119	grc:4119	fertility	0.3	4	eflomal
memberi minum	G4222	grc:4222	fertility	0.3	3	eflomal
muka bumi	G1093	grc:1093	fertility	0.3	3	eflomal
penyembah berhala	G1496	grc:1496	fertility	0.3	5	eflomal;gloss
domba domba	G4263	grc:4263	fertility	0.296	8	eflomal
bapak bapak	G3962	grc:3962	fertility	0.286	2	eflomal
berada di	H3427,H5324	hbo:3427,hbo:5324	phrasal	0.286	6	eflomal
berwarna merah	G4450	grc:4450	fertility	0.286	4	eflomal;gloss
buah anggur	H6025,H8492	hbo:6025,hbo:8492	phrasal	0.286	4	eflomal
dibawa ke	H0935	hbo:0935	fertility	0.286	5	eflomal
hidup kembali	G2198,G0450,G1453	grc:2198,grc:450,grc:1453	phrasal	0.286	23	eflomal
kuil kuil	H1004,H1116	hbo:1004,hbo:1116	phrasal	0.286	4	eflomal
penghapus dosa	G0266	grc:266	fertility	0.286	4	eflomal
penyembahan berhala	G1495,G1497,G1494	grc:1495,grc:1497,grc:1494	phrasal	0.286	8	eflomal;gloss
persembahan kurban	H2076,H2077	hbo:2076,hbo:2077	phrasal	0.286	4	eflomal
puing puing	H5327	hbo:5327a	fertility	0.286	2	eflomal
sampaikan pesan	H0559,H1696	hbo:0559,hbo:1696	phrasal	0.286	7	eflomal
ujung ujung	H0657,H7097	hbo:0657,hbo:7097	phrasal	0.286	4	eflomal
mendengar berita	G0191	grc:191	fertility	0.28	7	eflomal
menyampaikan pesan	H1697,H1696,H4397	hbo:1697,hbo:1696,hbo:4397	phrasal	0.278	22	eflomal
apa pun	H3605,H1697	hbo:3605,hbo:1697	phrasal	0.273	18	eflomal
mati dibunuh	G0622	grc:622	fertility	0.273	4	eflomal
ruang mahakudus	H1687,H6944,H6532	hbo:1687,hbo:6944,hbo:6532	phrasal	0.273	16	eflomal
perbuatan jahat	H7451,H7451,H2154	hbo:7451,hbo:7451b,hbo:2154	phrasal	0.267	9	eflomal
berbuat jahat	H7451,H7451	hbo:7451,hbo:7451b	phrasal	0.258	14	eflomal
benar benar	G0228,G1510	grc:228,grc:1510	phrasal	0.25	5	eflomal
hidup benar	H6662,H6666	hbo:6662,hbo:6666	phrasal	0.25	15	eflomal
kain linen	G1039	grc:1039	fertility	0.25	2	eflomal
kata kepada	G3004	grc:3004	fertility	0.25	8	eflomal
lakukanlah apa	H6213	hbo:6213	fertility	0.25	2	eflomal
membuktikan bahwa	H3045	hbo:3045	fertility	0.25	3	eflomal
nyala api	G4442	grc:4442	fertility	0.25	2	eflomal
orang orang bijak	G4680	grc:4680	fertility	0.25	2	eflomal
pekerja upahan	G3407	grc:3407	fertility	0.25	4	eflomal;gloss
pemerasan anggur	G3025	grc:3025	fertility	0.25	2	eflomal
pulang ke	H0935	hbo:0935	fertility	0.25	2	eflomal
seekor kambing	H5795	hbo:5795	fertility	0.25	4	eflomal
seekor kambing jantan	H5795	hbo:5795	fertility	0.25	4	eflomal
seorang istri	G1135	grc:1135	fertility	0.25	3	eflomal
setiap orang	G3956	grc:3956	fertility	0.25	3	eflomal
tangan kanannya	G1188	grc:1188	fertility	0.25	2	gloss
tetap tinggal	G3306	grc:3306	fertility	0.25	2	eflomal
burung burung	G4071	grc:4071	fertility	0.241	7	eflomal
kambing jantan	H5795,H8163,H6260	hbo:5795,hbo:8163a,hbo:6260	phrasal	0.238	17	eflomal
berbuat dosa	G0264,G0266	grc:264,grc:266	phrasal	0.227	20	eflomal
melakukan perbuatan	G2041	grc:2041	fertility	0.222	2	eflomal
nabi nabi	G4396	grc:4396	fertility	0.216	8	eflomal
kota yeriko	G2410	grc:2410	fertility	0.214	3	eflomal
seorang pun	G1520,G3762	grc:1520,grc:3762	phrasal	0.214	7	eflomal
tiang pelita	G3087	grc:3087	fertility	0.214	3	eflomal
burung merpati	G4058	grc:4058	fertility	0.211	4	eflomal
seorang laki laki	G0444	grc:444	fertility	0.211	8	eflomal
tiba tiba	G3708,G1096,G3854	grc:3708,grc:1096,grc:3854	phrasal	0.211	9	eflomal
ayam berkokok	G0220	grc:220	fertility	0.2	2	eflomal
bezalel membuat	H6213	hbo:6213	fertility	0.2	5	eflomal
hujan es	G5464	grc:5464	fertility	0.2	8	eflomal;gloss
kain kabung	G4526	grc:4526	fertility	0.2	2	eflomal
menulis surat	H3789,H5612	hbo:3789,hbo:5612	phrasal	0.2	4	eflomal
pada waktu	G1096	grc:1096	fertility	0.2	4	eflomal
perbuatan perbuatan	H5949,H4639,H6213,H6381,H6467	hbo:5949,hbo:4639,hbo:6213,hbo:6381,hbo:6467	phrasal	0.2	13	eflomal
saya mohon	G1189,G3870	grc:1189,grc:3870	phrasal	0.2	5	eflomal
tempat kediaman	H4583,H4725,H4908,H5116	hbo:4583,hbo:4725,hbo:4908,hbo:5116	phrasal	0.2	8	eflomal
yang sudah	G1510	grc:1510	fertility	0.2	3	eflomal
nenek moyang	G3962	grc:3962	fertility	0.199	75	eflomal;gloss
baik baik	G0018	grc:18	fertility	0.182	2	eflomal
bangsa yahudi	G4061,G1484	grc:4061,grc:1484	phrasal	0.182	5	eflomal
pemimpin pemimpin	H8269,H4910,H7218,H7473	hbo:8269,hbo:4910,hbo:7218,hbo:7473	phrasal	0.182	9	eflomal
tuhan tuhan	G2962	grc:2962	fertility	0.182	2	eflomal
selama tahun	G2094	grc:2094	fertility	0.174	8	eflomal
kota yerusalem	G4172	grc:4172	fertility	0.172	5	eflomal
kawanan domba	G4263	grc:4263	fertility	0.167	5	eflomal
masuk ke	G1525	grc:1525	fertility	0.167	3	eflomal
memakan makanan	G2068	grc:2068	fertility	0.167	2	eflomal
orang israel	H5971	hbo:5971	fertility	0.167	6	eflomal
pohon pohon	G1186,G3586	grc:1186,grc:3586	phrasal	0.158	6	eflomal
anak domba	H3532,H7716	hbo:3532,hbo:7716	phrasal	0.148	8	eflomal
tetap hidup	G3306	grc:3306	fertility	0.148	4	eflomal
selama lamanya	G0165	grc:165	fertility	0.144	17	eflomal
bencana kelaparan	G3042	grc:3042	fertility	0.143	5	eflomal
buah ara	G4810	grc:4810	fertility	0.143	2	eflomal
anak anaknya	G5043	grc:5043	fertility	0.125	26	eflomal;gloss
merayakan paskah	G3957	grc:3957	fertility	0.125	2	eflomal
berumur tahun	G2094	grc:2094	fertility	0.12	3	eflomal
orang benar	G1342	grc:1342	fertility	0.12	9	eflomal
saudara saudaramu	G0080	grc:80	fertility	0.12	5	eflomal;gloss
bulir gandum	G4719	grc:4719	fertility	0.111	2	eflomal
imam imam	G2409	grc:2409	fertility	0.103	3	eflomal
kuda kuda	G2462	grc:2462	fertility	0.1	2	eflomal
aku akan	H5414,H3068	hbo:5414,hbo:3068	phrasal	0.053	14	eflomal
aduh celakalah	H1410	hbo:1410	fertility	0.0	2	eflomal
ahab mengumpulkan	H6485	hbo:6485	fertility	0.0	2	eflomal
akan ada	H1961	hbo:1961	fertility	0.0	7	eflomal
akan ditaklukkan	H5414	hbo:5414	fertility	0.0	2	eflomal
akan membakar	H3341	hbo:3341	fertility	0.0	3	eflomal
akan membawa	H0935	hbo:0935	fertility	0.0	3	eflomal
akan menjatuhkan	H0935	hbo:0935	fertility	0.0	2	eflomal
akan menunjukkan	H3045	hbo:3045	fertility	0.0	2	eflomal
akan menurunkan	H5414	hbo:5414	fertility	0.0	4	eflomal
akan menyerahkan	H5414	hbo:5414	fertility	0.0	3	eflomal
akan menyerangmu	H0935	hbo:0935	fertility	0.0	2	eflomal
akan pernah	H3254	hbo:3254	fertility	0.0	2	eflomal
ambillah roti	G2983	grc:2983	fertility	0.0	2	eflomal
anak berumur	H1121	hbo:1121	fertility	0.0	6	eflomal
antar suku	G1484	grc:1484	fertility	0.0	2	eflomal
asli kanaan	H3498	hbo:3498	fertility	0.0	2	eflomal
bangsa yang	H7227	hbo:7227	fertility	0.0	2	eflomal
bawalah hasil panen pertamamu	H1061	hbo:1061	fertility	0.0	2	eflomal
beginilah kata	H5002	hbo:5002	fertility	0.0	2	eflomal
berbagai macam	G4164	grc:4164	fertility	0.0	2	eflomal
berbentuk persegi	H0520	hbo:0520	fertility	0.0	2	eflomal
berbicara kepada	G3004	grc:3004	fertility	0.0	2	eflomal
berdoa ya	H0559	hbo:0559	fertility	0.0	4	eflomal
berkata sampaikanlah	H0559	hbo:0559	fertility	0.0	2	eflomal
berlimpah hasil	H1706	hbo:1706	fertility	0.0	2	eflomal
berlimpah hasil alam	H1706	hbo:1706	fertility	0.0	3	eflomal
berpihak kepada	H6440	hbo:6440	fertility	0.0	2	eflomal
bijak daripada	G3563	grc:3563	fertility	0.0	2	eflomal
cambuk berduri besi	H6137	hbo:6137	fertility	0.0	3	eflomal
daerah lain	H1471	hbo:1471	fertility	0.0	2	eflomal
dari bangsa	H1121	hbo:1121	fertility	0.0	2	eflomal
dari suku	H1121	hbo:1121	fertility	0.0	3	eflomal
datanglah seorang	H3318	hbo:3318	fertility	0.0	2	eflomal
diri ku	H5002	hbo:5002	fertility	0.0	9	eflomal
dirimu sendiri	H5315	hbo:5315	fertility	0.0	2	eflomal
disebut pengikut	G1510	grc:1510	fertility	0.0	2	eflomal
ditaklukkan oleh	H3027	hbo:3027	fertility	0.0	2	eflomal
diwarnai merah	H0119	hbo:0119	fertility	0.0	5	eflomal
harum asap	H5207	hbo:5207	fertility	0.0	4	eflomal
harum asap persembahan	H5207	hbo:5207	fertility	0.0	2	eflomal
harum persembahan	H5207	hbo:5207	fertility	0.0	2	eflomal
haruslah dibakar	H0784	hbo:0784	fertility	0.0	2	eflomal
hasil alam	H1706	hbo:1706	fertility	0.0	2	eflomal
hena iwa	H5755	hbo:5755	fertility	0.0	3	eflomal
hidup bersekutu	H1980	hbo:1980	fertility	0.0	2	eflomal
inilah yang	G1510	grc:1510	fertility	0.0	2	eflomal
jerami makanan	H4554	hbo:4554	fertility	0.0	2	eflomal
jumlah mereka	H5971	hbo:5971	fertility	0.0	2	eflomal
kawan lawan	H7965	hbo:7965	fertility	0.0	2	eflomal
kawin campur	H0802	hbo:0802	fertility	0.0	2	eflomal
kekuasaan mu	H8034	hbo:8034	fertility	0.0	2	eflomal
keluar dari	H0776	hbo:0776	fertility	0.0	2	eflomal
kembali ke	H0935	hbo:0935	fertility	0.0	2	eflomal
kemudian yesus	G3004	grc:3004	fertility	0.0	2	eflomal
ketika melihat betapa	H7200	hbo:7200	fertility	0.0	2	eflomal
ketika menyadari	H7200	hbo:7200	fertility	0.0	2	eflomal
komandan komandan	H8269	hbo:8269	fertility	0.0	2	eflomal
kristus penguasa	G2962	grc:2962	fertility	0.0	3	eflomal
lahir masih hidup	H2421	hbo:2421	fertility	0.0	12	eflomal
lainnya ditinggalkan	G0863	grc:863	fertility	0.0	2	eflomal
lebih tinggi daripada	G3173	grc:3173	fertility	0.0	2	eflomal
lemas lunglai	H0954	hbo:0954	fertility	0.0	2	eflomal
lupa bahwa	G1492	grc:1492	fertility	0.0	2	eflomal
masuk telinga	G2192	grc:2192	fertility	0.0	8	eflomal
melepaskan keledai	G3089	grc:3089	fertility	0.0	2	eflomal
membayar kepada	G1325	grc:1325	fertility	0.0	2	eflomal
memberi perintah	H0559	hbo:0559	fertility	0.0	3	eflomal
memberitahukan siapa pun	G3367	grc:3367	fertility	0.0	2	eflomal
memecahkan masalah	H7001	hbo:7001	fertility	0.0	2	eflomal
memimpin umat	H5971	hbo:5971	fertility	0.0	2	eflomal
mempunyai anak laki	H3205	hbo:3205	fertility	0.0	3	eflomal
memuji bangga	H8416	hbo:8416	fertility	0.0	2	eflomal
menamai sumur	H8034	hbo:8034	fertility	0.0	2	eflomal
mencurahkan persembahan	H5258	hbo:5258	fertility	0.0	2	eflomal
mendatangkan malapetaka	H7489	hbo:7489	fertility	0.0	2	eflomal
mendirikan patung	H6213	hbo:6213	fertility	0.0	2	eflomal
menegaskan ini	G3004	grc:3004	fertility	0.0	2	eflomal
menegaskan sesungguhnya	G3004	grc:3004	fertility	0.0	2	eflomal
mengatakan bahwa	H0559	hbo:0559	fertility	0.0	4	eflomal
mengikuti jejak	H1870	hbo:1870	fertility	0.0	2	eflomal
menjadi milik	G0037	grc:37	fertility	0.0	2	eflomal
menjadi sombong	H7311	hbo:7311	fertility	0.0	2	eflomal
menurut nama	H4940	hbo:4940	fertility	0.0	3	eflomal
menyerahkan diri	H3318	hbo:3318	fertility	0.0	3	eflomal
mereka satu	H0376	hbo:0376	fertility	0.0	2	eflomal
merekalah yang	G1510	grc:1510	fertility	0.0	3	eflomal
mika mengembalikan	H7725	hbo:7725	fertility	0.0	2	eflomal
